text,label
나도 눈물이 날려고 하네..,0
장난나랑지금하냐?,1
조윤선 신속히 구속수사해라,1
촛불이 명령한다.이석기 석방하고 국가보안법 폐지하라!!!!!!!!!!!!!!!!!!!!,1
지애비한테 배운것 그대로군,1
정부에서 환율조작에 조금만 도와주면 퉁~~~끝!,1
무기징역 사형 안하면이나라 국민 개돼지로 본다는거임,1
농산물 수입하지 마라. 농민들 다 죽는다.,1
힘들게 돌아온길...좋은결과로 이어졌으면 좋겠네요. 김혜동선수 화이팅!,0
"술 처 먹고 사고 쳤으니, 따블로 징역 살게 해라",1
진심으로 감사합니다 ..(9개구단 일동),0
"그 사람 얼굴 보고 못할 말, 익명성 이용해서 하는 사람이 가장 찌질한 사람이죠.",1
염병떨고있네 ㅋㅋㅋㅋ가지가지해라,1
무당일가가 조종하는 나라. 헬조선.,1
차기 정권 저 관세청 담당자들 모조리 사법처리 해라,1
이제 겁도없이 미국도 건드네! IS뿐만 아니라 이슬람계도 작살날듯.,1
SM 고맙습니다.그때 하와이가서...,0
자꾸 매번 집회때마다 100만이라는데 100만은 절대 될 수가 없다.,1
재미가 없으니 망하지,1
 그 만큼 당신은 저의 영웅이 되었습니다..,0
소설 쓰는데 시간이 좀 걸리지?,1
탄핵가결 되기만 해봐라...가만히 있지 않겠다...경고해둔다..종북세키들아.,1
언제나 화이팅하시구 감사합니다~~~,0
 마지막으로 다시 700일 축하해요????,0
이러다.. 범죄 구간끼리 코시하게 생겼네.. ㅠㅠ,1
다 기레기 때문에 이미지 말아먹음,1
기춘 할배랑 윤선이 요뇬도 썩은 악취가 진동한다 얼마나 구린지,1
로마에 왔으면 로마의 법을 따라야지..,1
으이그 이 빨갱이들....,1
"극단적으로 종교를 믿고 강요하는 한국 기독교, IS는 없어져야합니다.",1
폭스바겐 헐값에 대량 구매하는 호구들 덕에 외국계 회사들이 우리나라 자체를 호구로 보게됐다.,1
우하하하~,0
많이 배우고 있습니다.!!!,0
"박해진 화이팅!!! 사랑합니다..,!!",0
전라도분들은 35만을 굳게 믿습니다.,0
 원숭이 개념없네.,1
 술좋아하고 친구좋아합니다.,0
 헬조선 법은 처음부터 다시 모두 뜯어고쳐야한다..,1
 사실상 정수장학회는 박근혜 소유이다.,1
안녕하세요,0
그래서 노벨문학상 못 받게했나~?,1
청문회똑바로 답해라,1
 월요일아침부터 열받네..,1
한반도 전쟁 확정이네,1
오늘 무한도전 잘봤어요~,0
우리는 오송역 서야되서 저 시간 안나와여^^,1
기래기가 조선까지 들먹이며 최고의 변호를 하는군...,1
북한핵 막지도 못하는 사드 찬성하는 것들 노답이다,1
올레~~지창욱 너므조아 헤헤 창욱씨~~잉 ㅋ,0
역시 요즘 칼럼은 박문성,0
 용수 오빠가 선수의 위치에서 떠나는 그날까지~,0
포켓몬고 국내출시 안한다는 불만속출하니까 이런 단점만 긁어내는 기사 클라스좀봐라.,1
ㅋㅋㅋ 그러길래 상생해서 제품 잘만들지 그렇게 손해보면서 뭘잘했다고 ㅉㅉ,1
이런 새이들이 문학가인데 노벨상은 개뿔 위선자들 ㅋㅋㅋ,1
더러운 돈 쳐받고 변호해서 등 따숨고 배 불르니 좋냐 ..좋아...ㅉㅉㅉ,1
닭목아지 잘라야 겠다......,1
엘지 화이팅입니다!!,0
앞으로도 영원히 '유재석'이라는 사람을 사랑할것을 맹세합니다,0
 돌싱이 무슨.....,1
월드컵 탈락 각이야 답이 없네,1
저 돈도 내가 낸 세금 아냐?,1
 그럼 오빠 오늘 하루도 행쇼~♥,0
잘때 야구동영상 보고 탁탁~,1
제발 저두년 입좀트여서 말제대로하게끔 만들어쥬세요,1
헤트트릭만이 중요한게 아니다.,1
ㅋㅋㅋ 야이 개누리 새끼들아...니들도 인간은 아니네...개XXX들이야,1
김해숙님 연기야 최고고 강하늘도 연기 진짜 좋은데.. 꼭 볼게요,0
등신같은 섹히들 옘병 한다,1
날 사랑해줘서 고마웠어.,0
저와 밥먹던중베프 남사친한테 전화왔는데누구랑 있냐고 물어봤는지친구랑 밥먹어 이러더군요,1
세상엔 미친사람이 참 많다,1
어디서개구라를,1
썩어빠진 기자야!!!~~~,1
단물다빠졋다고 떠들어대도 나가보면 다들 하더라,1
변태의 친구는 변태라더니...,1
남궁욱.헛소리 까발리지 말라.,1
낙태가 왜 여성만의 문제지?,1
입만 열면 거짓말 뭘 믿겠나,1
국민 세금으로 해결해주는 현실.,1
극혐 쓰레기 인간이다,1
 누나를 알고나서 더 긍정적으로 변한거 같아요,0
늘 감사합니다,0
 그런말은 속으로만 생각하시지 왜 꼭 밖으로내뱉는건데요 ㅠ,1
성형받으려 대통령이 된건지,1
프랑스 경찰의 단속을 지지 합니다.,0
아 됐어. 무조건 해피엔딩으로 끝내,1
진짜 노답이다.,1
 어휴 뻔뻔하고 가증스런 년들!!!!!!,1
위에 어제 기상예보 ㅋㅋㅋ,0
스포츠기사에 정치댓글 쓰지말라는 애들 특징 - 일베충임,1
우병우 10년이상 징역 매기고 재산 다 국가에 받히게해라,1
사시미를 들고 댕기면서 후려버려야만 한다,1
예술가라면 예술가집단인데 자랑처럼 정치에 관심이 없다니 한마디로 장사치 인증이냐?,1
유승민 기캐 졸예ㅠㅠㅠㅠ♡,0
엄마사랑합니다. ㅜㅠ,0
   간단하고 먹음직스럽게 쉽고 맛나게후딱후딱 반찬 하게 해주셔서 감사해요~~~~,0
국가 망신 가중 처벌 안되나요?,1
LG 선수단 화이팅!!!,0
벌금 미국처럼때려...,1
제발 돈 돌려주고 우리대사 귀국시키고 단교하자,1
나는 티아라에 그 키작은 애만 좀 없었으면 좋겠다.,1
댓글 연령 봐라 mbc 행복하냐?,1
비상구와 화장실을 못 찾는 여자사람과 동일한 여자사람에게 통수권을 맏긴게 분통터지노라.,1
이병헌이랑 사탕키스 찍던 게 엊그제 같은데..,0
"이래 저래 정부가 국민들 개호구로 만드는구나,",1
사실 여기까지 올라오는게 가능했던 것도 커쇼덕분;,0
어제나온 부부 너무보기좋더라~~설현도좋았고 ^^,0
정말..개탄스럽다..,1
우짜...어찌 저렇게 정치한다고 나왔을까..이나라에서 세금내고 사는 내가 한심하기만하다,1
ㅋㅋㅋㅋㅋㅋ 꼴갑들한다,1
나라가 검찰이 언론이 법원이 미쳐날뛰고있다,1
인민들의 고혈과 노동력을 착취해서 축구에다 전부 쏟아붓는 이런 야만 독재정권은 없어져야 합니다,1
다 필요없고 산다라박이 제일 예쁘다,0
트럼프 조만간 암살...,1
사람의 탈을 쓴 악마다 왜 자꾸 얼굴은 올려서 잠못자게 만드냐,1
가격이 20전 후면 고려해보고 아니면..안 사~~~,1
경수야 응원할게!!!!!!!,0
그냥 전쟁이나나라 변1신같은 대한밈굳,1
어제 귀여워죽는줄ㅜㅜㅜㅜㅜㅜㅜ,0
전여옥말에 의하면 우리근혜여왕께서도 햄버거를 포크로 쳐드셨다죠.,1
오랜만에왔는데  수고많으시내요,0
그래 아주 잘했어요,0
존재자체만으로 큰기쁨이였어요,0
"이러다 초졸될 듯...중학교도 출석일수 중요한데, 제대로 다녔을 거 같지가 않아~~~~~~",1
"그리궁..오빠..열심히..뛰고,,씩~웃는모습.....진짜...멋있는거..알죠...^^",0
양현종도 언론플레이 쯧쯧,1
머리끄댕이를 질질 끌고서라도 데리고왓어야지,1
헬조선 미개한 개돼지 가축같은 시민의식 국민은 딱 그 수준에 맞는 정부를 가진다ㅋㅋ못사는 사람들은 다 이유가 있음ㅋㅋ,1
...감방에서 밥먹여줄 가치도 없다....,1
하 포체티노 김치테러 하고싶다 ㅡㅡ,1
갓현주연기좋아요♡♡,0
이완영은 매국노 빨갱이다!!!,1
살인이 허용되는 하루 난 기상청직원들을 죽일것이다,1
전기차 충전인프라나 구축해서 전기차 소비진작 시킬 생각이나 좀 해라 덜떨어진 새 끼들아,1
기상청 진짜 전적 매일아침마다 소름돋는다 ㅋㅋㅋㅋㅋㅋㅋ,0
돈받은 교육감,1
유시진대위 또 이걸 해냅니다~^^,0
남의 눈에서 피눈물 냈으니 그사랑이 얼마나 깊다해도 이미 핏빛으로 얼룩이고 있지 않을까~~~,1
그냥 통화하지 말자 외놈들아,1
스엠 여기 댓글정리좀 해줘라 한글도 못읽는것들이 제목만읽고 내용은 안읽고와서는 욕만 잔뜩한다,1
좋아요...ㄲㄲㄷ,0
 특히 와이프가 결혼을 잘했데요.ㅎㅎㅎ,0
  나도 외국에서 응원할게,0
법이란법은 지가 앞장서서 죄다 어겼구만!!!,1
 감동적이예요.^^,0
10년후...43살에는 결혼가능할지도....??,1
통화내역 조사해서 좌빨들과 사전공모 여부를 조사 해라 ㆍ,1
...지진없는 우리대한민국에살아고맙다....,0
다음버스 기다리면서 너무 화가나서요..,1
유통업자들 다 잡아 족쳐야한다,1
그 주둥이로 민심을 말하지마라 더러우니까,1
그리따지면 박사모는 변희재 jTBC 증거조작 다믿는다 ㅡㅡ,1
영화제를 위해 힘 쓰신 모든 분들께 감사드립니다 :),0
거짓말 속지말자 절대 안물러남,1
 드뎌 아이가 생기긴 했는데요,0
깜방가서 서로 보ㆍ지 빨아주면서 살아 쓰ㆍ레기같은 년들아,1
또한  많이  많이  고마워요.............,0
니들 하는꼬라지 보니까 몇년후에는 명절문화가 거의 남아나지 않겠다...,1
경찰놈들은 추산수를 왜 맨날 저딴식으로 발표하냐,1
트럼프가 할 소린 아닌데,1
근데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ님들도 그렇게 될수잇다는고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
순영오빠의 21번째 생일을 축하해요!!,0
연말에 박보검 배우 볼수 있다 ...조으당~~~,0
저거타다 사고날확률이 0.1%라 해도 안탄다,1
무위도식이나 다름없는 대한민국 3대악 중 하나,1
도대체 노무현 빠는새끼는 무슨생각으로 빠는거냐?,1
거지 맞잖아 왜 아니라고 그러냐,1
누가 짇밟는자들 아니랄까봐,1
 그리고 감사합니다.,0
페이스북에 잘난부모둔게죄냐는 글올린 당당함은 언제그랫었냐는듯 전혀다른사람같은태도군,1
늘 감사해요~~^^,0
음... 불매운동 한번 거하게 해야겠군.,1
ㅋㅋㅋ 웃자고 만든 것 겉음.,0
사람시러하면 안되는데..애는 왤케 싫지..,1
독재자 딸이 당선되고 나서 공산국가 다 됐다.,1
이게 다 오유때문이다,1
기자가 4:1이면 철구가해도 이기겠다...,1
에휴 맹레발 또 시작이네ㅋㅋㅋㅋㅋ쳐발리면 맹구 몇위 됨?ㅋㅋㅋㅋ,1
국적불문하고 어디에나 수준 낮은 언론이 문제 네요,1
몸이랑 얼굴 비율이 헐리웃 배우같아ㄷㄷ,0
기자야~ 넌 무슨 근거로 그 글들이 다 괴담이라는거지?????!!!!!!!!,1
오로지 남탓 십자십자,1
너무이쁜가족이네,0
폭스바겐 밴을 재벌이 타냐... ㅋㅋㅋ,0
 우지오빠 어떻게 노래 그렇게 잘만들고 노래도 잘해요?ㅠㅠ,0
 내가 많이 사랑해요????,0
짱개들이 너무 나대니까 태풍으로 손 보는중 !,1
 좌파언론의 선동질에 나라 무너진다,1
 금연한 돈으로 기부까지 ^^,0
연습생활할때 좌절할때도있엇게지만 다극복하고 데뷔해줘서 고마워요ㅠㅠㅠ,0
 밀려오는 감동으로 눈시울 좀 적시고이제 자려고 합니다.,0
헐 . . .왠일 ! 2년동안 ??대박 . . . . . . 너무 축하드려요♥선남선녀,0
혼이 비정상인년이 나라를 망치고 있으니 하루라도 빨리 끌어내리자 나쁜년,1
특히유지현선수의멋진수비....,0
앞으로 닥년 나오면 모자이크처리에 음성변조 시켜라~ 닥년 면상도 보기싫고 음성도 역겹다~,1
우주선~^^소련에 헛돈 퍼준것은~^^,1
제주도도 중국인들 여행 제한했음 좋겠네~,1
둥글고 아름다운 푸른별 지구.,0
닭그네야 지금 사과하고 내려와야 동정론도 생기고 빼돌린 국민세금으로 평생 놀고먹을 수 있다,1
 정말이지 설레고 경이롭습니다!,0
사람 힘들 때 버리는거 아니다,1
이슬람은 당해도 싸다,1
박근혜도 물러나고 여야국회쓰레기들도 이기회에 해산시켜라!,1
이 무당 새끼들 자살은 안돼,1
댓글 참 드럽다 ㅉㅉ,1
야 누가니보고 촛불들라고 하드나 참기사꼬라지하곤,1
대포폰썼다 카더라~카더라~카더라~의혹으로 선동과 날조하여 국가전복하자! 혁명정부 세워내자!,1
감사..죄송..너무겸손하시네요ㅋㅋ,0
오바마는 박근혜 박정희보다 더 독재자네ㅋㅋ,1
많은 분들 감사요..,0
대한민국 국민들가슴에 붉은색의피눈이 내립니다. . .,1
대박한 앨범인 것 같아요ㅠㅠ,0
재미있는 형돈오빠 항상 파이팅 ! ㅋㅋ,0
음식에 대한 생각도 많이 바뀌었어요.,0
글 내릴게요. 감사합니다,0
"엘지, 기아 선수 모두 집중력과 이기려는 의지가 엄청 강했다 멋지다",0
뭐 유유상종 이라고 하니깐알아서 잘 하겠지만불쌍함.ㅋ,1
ㅋㅋㅋㅋ난 코빅에서부터 양세바리 좋았어 ㅋㅋ 이대로 고정까지 가라 ㅋㅋ근데 양세형 안티가 별로 없네 ㅋㅋ 머리스타일이 초딩가틈 ㅋㅋㅋ 까불까불한 초딩 ㅋㅋ,0
이거 도와줄려고 쓴글이야 사기꾼이라고 쓴글이야 그냥 뒀으면 중간이라도 가지 기자야....,1
박근혜는 대통령이 아니라 악마였다.,1
냄비들 손기복이라고 까던놈들 다사라졌ㅇ니,1
치과 의사구 지 랄이구 깡냉이 다 털어버려야 정신차리지,1
박근헤 탄핵후 콩밥 먹으러 보넬때 국정언 빡사모도 조사해서 같이 보네라,1
"여전히 국민을 우습게 여기는,반성은 커녕 변명과 거짓으로 살아온 삶.",1
중국이 진짜 보복들어오면 불법어업으로 넘어오는 중국해적어선들 다 함포도 침몰시켜 수장해야한다.,1
트럼프 각하 축하드립니다.,0
자격박탈하고 엄벌에 처해야된다,1
위증죄 추가해라 김영재,1
특검 진행해서 진실을 밝혀라!!!!!,1
클쑤마스에 이노래 빠지면 섭하지,0
  오늘 너무 자랑스럽구요...,0
썩은 야3당대표도 모두 탄핵하자,1
폐지만하지마요 런닝맨 멤버들 케미보는맛에 봤는데 본방은 못봐도 재방은 꼭보는 방송,0
 진짜 보컬팀 어제 라이브 레전드 였어요!!,0
독재자들은 오래살어,1
리우올림픽 국가대표팀 화이팅,0
미안하다 우리가 승리다,0
변희재야 돈은 갚았냐? ㅋㅋ,1
미스박이 애비 생각나서 쿠데타가 성공하길 바랬을듯...,1
교활이 니놈도 태블릿하나 걸려서 니 본 모습이 공개되어야해,1
그럼 남자도 똑같이해보자 어케되는지,1
이 드라마는 어떻게 연기구멍이 하나도 없지?심지어 단역들조차 연기를 너무 잘함.,0
사스가 헬조선 클라스;,1
성공 커플 ㅠㅠㅠㅠㅠㅠ,0
내일 학교가야하는데오늘 이대론 빡쳐서 잠못자겟네요,1
" 정치 욜라 잘해서 경기가 활성화 된다는 기사도 보고 싶고, 진짜 일꾼처럼 지역위해 힘쓰는 국회의원 칭찬하는 훈훈한 기사도 함 보고 싶다...ㅠㅠ",0
박지성선수 이후로 최고의 아시아선수다.....,0
다음날 후폭풍와서 다시추가했는데 걔가 거절함ㅋㅋ,0
김정민 김구라 잘 어울리는데 그냥 결혼해라 ㅎㅎ,0
  감사해유!!,0
갤럭시 렉걸리는거 보면 토나올지경..,1
그러고도 오바마가 뻔뻔하게 두테르테 비난질이네..,1
제인구달인줄 알았네요 감동적이예요,0
 유독 아이유한테만 엄격한 잣대를 들이대는 사람들.,1
가격이나 뭐 배송이나 이유식의 질등 다양한 시각에서 괜찮은지 이야기 해주시면 감사하겠습니다:D,0
 연금을 빼앗아 처벌하라,1
 박수를 보낸다!,0
명탐정 코난 극장판 : 세월호 침몰의 비밀 편,1
솔찍히 짱개도 극협이지만 흑인도 극협,1
아니 국가 안보를 싸다고 판매하려고 하냐 ㅋㅋ,1
